date,home_team,away_team,home_score,away_score
2018-11-03,Tulsa,UConn,49,19
2018-11-03,Northwestern,Notre Dame,21,31
2018-11-03,UAB,UTSA,52,3
2018-11-03,Oregon,UCLA,42,21
2018-11-03,Mississippi State,Louisiana Tech,45,3
2018-11-03,Florida International,Florida Atlantic,14,49
2018-11-04,LSU,Alabama,0,29
2018-11-04,Texas Tech,Oklahoma,46,51
2018-11-04,Washington,Stanford,27,23
2018-11-04,Oregon State,USC,21,38
2018-11-04,Boise State,BYU,21,16
2018-11-04,New Mexico,San Diego State,23,31
2018-11-04,UNLV,Fresno State,3,48
2018-11-04,Washington State,California,19,13
2018-11-04,Hawai'i,Utah State,17,56
2018-11-07,Buffalo,Kent State,48,14
2018-11-08,Miami (OH),Ohio,30,28
2018-11-08,Northern Illinois,Toledo,38,15
2018-11-09,NC State,Wake Forest,23,27
2018-11-10,Syracuse,Louisville,54,23
2018-11-10,Boise State,Fresno State,24,17
2018-11-10,Michigan State,Ohio State,6,26
2018-11-10,Kansas State,Kansas,21,17
2018-11-10,Texas A&M,Ole Miss,38,24
2018-11-10,Missouri,Vanderbilt,33,28
2018-11-10,Florida,South Carolina,35,31
2018-11-10,Massachusetts,BYU,16,35
2018-11-10,Penn State,Wisconsin,22,10
2018-11-10,Nebraska,Illinois,54,35
2018-11-10,UCF,Navy,35,24
2018-11-10,Eastern Michigan,Akron,27,7
2018-11-10,Memphis,Tulsa,47,21
2018-11-10,West Virginia,TCU,47,10
2018-11-10,Indiana,Maryland,34,32
2018-11-10,UConn,SMU,50,62
2018-11-10,Army,Lafayette,31,13
2018-11-10,Duke,North Carolina,42,35
2018-11-10,Georgia Southern,Troy,21,35
2018-11-10,Arizona State,UCLA,31,28
2018-11-10,Marshall,Charlotte,30,13
2018-11-10,Virginia,Liberty,45,24
2018-11-10,UTEP,Middle Tennessee,32,48
2018-11-10,Central Michigan,Bowling Green,13,24
2018-11-10,Iowa State,Baylor,28,14
2018-11-10,Tennessee,Kentucky,24,7
2018-11-10,Colorado,Washington State,7,31
2018-11-10,Alabama,Mississippi State,24,0
2018-11-10,Minnesota,Purdue,41,10
2018-11-10,Pittsburgh,Virginia Tech,52,22
2018-11-10,Old Dominion,North Texas,34,31
2018-11-10,Oklahoma,Oklahoma State,48,47
2018-11-10,Iowa,Northwestern,10,14
2018-11-10,Air Force,New Mexico,42,24
2018-11-10,Rutgers,Michigan,7,42
2018-11-10,Texas State,App State,7,38
2018-11-10,Utah State,San José State,62,24
2018-11-10,Tulane,East Carolina,24,18
2018-11-10,South Alabama,UL Monroe,10,38
2018-11-10,Florida Atlantic,Western Kentucky,34,15
2018-11-10,Coastal Carolina,Arkansas State,16,44
2018-11-10,Louisiana,Georgia State,36,22
2018-11-10,Utah,Oregon,32,25
2018-11-11,Louisiana Tech,Rice,28,13
2018-11-11,UTSA,Florida International,7,45
2018-11-11,Cincinnati,South Florida,35,23
2018-11-11,Georgia,Auburn,27,10
2018-11-11,Georgia Tech,Miami,27,21
2018-11-11,Houston,Temple,49,59
2018-11-11,UAB,Southern Miss,26,23
2018-11-11,Arkansas,LSU,17,24
2018-11-11,Notre Dame,Florida State,42,13
2018-11-11,Texas Tech,Texas,34,41
2018-11-11,Boston College,Clemson,7,27
2018-11-11,Stanford,Oregon State,48,17
2018-11-11,Nevada,Colorado State,49,10
2018-11-11,San Diego State,UNLV,24,27
2018-11-11,USC,California,14,15
2018-11-13,Ball State,Western Michigan,42,41
2018-11-15,Ohio,Buffalo,52,17
2018-11-15,Northern Illinois,Miami (OH),7,13
2018-11-15,Kent State,Toledo,34,56
2018-11-16,Houston,Tulane,48,17
2018-11-16,North Texas,Florida Atlantic,41,38
2018-11-17,SMU,Memphis,18,28
2018-11-17,New Mexico,Boise State,14,45
2018-11-17,Alabama,The Citadel,50,17
2018-11-17,Baylor,TCU,9,16
2018-11-17,Florida,Idaho,63,10
2018-11-17,Army,Colgate,28,14
2018-11-17,Minnesota,Northwestern,14,24
2018-11-17,Mississippi State,Arkansas,52,6
2018-11-17,Nebraska,Michigan State,9,6
2018-11-17,Wake Forest,Pittsburgh,13,34
2018-11-17,Kentucky,Middle Tennessee,34,23
2018-11-17,Temple,South Florida,27,17
2018-11-17,Rutgers,Penn State,7,20
2018-11-17,Maryland,Ohio State,51,52
2018-11-17,Louisville,NC State,10,52
2018-11-17,Colorado,Utah,7,30
2018-11-17,Charlotte,Florida International,35,42
2018-11-17,Colorado State,Utah State,24,29
2018-11-17,Old Dominion,VMI,77,14
2018-11-17,App State,Georgia State,45,17
2018-11-17,Notre Dame,Syracuse,36,3
2018-11-17,Marshall,UTSA,23,0
2018-11-17,Arkansas State,UL Monroe,31,17
2018-11-17,San José State,Nevada,12,21
2018-11-17,North Carolina,Western Carolina,49,26
2018-11-17,Florida State,Boston College,22,21
2018-11-17,UCLA,USC,34,27
2018-11-17,Southern Miss,Louisiana Tech,21,20
2018-11-17,Georgia Tech,Virginia,30,27
2018-11-17,Navy,Tulsa,37,29
2018-11-17,Tennessee,Missouri,17,50
2018-11-17,Akron,Bowling Green,6,21
2018-11-17,Kansas State,Texas Tech,21,6
2018-11-17,Illinois,Iowa,0,63
2018-11-17,Purdue,Wisconsin,44,47
2018-11-17,Oklahoma State,West Virginia,45,41
2018-11-17,Virginia Tech,Miami,14,38
2018-11-17,Troy,Texas State,12,7
2018-11-17,Georgia,Massachusetts,66,27
2018-11-17,Michigan,Indiana,31,20
2018-11-17,Wyoming,Air Force,35,27
2018-11-17,Auburn,Liberty,53,0
2018-11-17,Washington,Oregon State,42,23
2018-11-17,Louisiana,South Alabama,48,38
2018-11-17,Coastal Carolina,Georgia Southern,17,41
2018-11-18,Texas A&M,UAB,41,20
2018-11-18,Clemson,Duke,35,6
2018-11-18,East Carolina,UConn,55,21
2018-11-18,Western Kentucky,UTEP,40,16
2018-11-18,Vanderbilt,Ole Miss,36,29
2018-11-18,LSU,Rice,42,10
2018-11-18,South Carolina,Chattanooga,49,9
2018-11-18,Oklahoma,Kansas,55,40
2018-11-18,UCF,Cincinnati,38,13
2018-11-18,Texas,Iowa State,24,10
2018-11-18,BYU,New Mexico State,45,10
2018-11-18,Oregon,Arizona State,31,29
2018-11-18,Fresno State,San Diego State,23,14
2018-11-18,Washington State,Arizona,69,28
2018-11-18,Hawai'i,UNLV,35,28
2018-11-21,Western Michigan,Northern Illinois,28,21
2018-11-21,Miami (OH),Ball State,42,21
2018-11-22,Air Force,Colorado State,27,19
2018-11-23,Ole Miss,Mississippi State,3,35
2018-11-23,Iowa,Nebraska,31,28
2018-11-23,Kansas,Texas,17,24
2018-11-23,Bowling Green,Buffalo,14,44
2018-11-23,Kent State,Eastern Michigan,20,28
2018-11-23,Memphis,Houston,52,31
2018-11-23,Toledo,Central Michigan,51,13
2018-11-23,Ohio,Akron,49,28
2018-11-23,Missouri,Arkansas,38,0
2018-11-23,South Alabama,Coastal Carolina,31,28
2018-11-23,Cincinnati,East Carolina,56,6
2018-11-23,Virginia Tech,Virginia,34,31
2018-11-23,Oregon State,Oregon,15,55
2018-11-23,South Florida,UCF,10,38
2018-11-24,West Virginia,Oklahoma,56,59
2018-11-24,Washington State,Washington,15,28
2018-11-24,Ohio State,Michigan,62,39
2018-11-24,Boston College,Syracuse,21,42
2018-11-24,Tulane,Navy,29,28
2018-11-24,Florida International,Marshall,25,28
2018-11-24,Florida State,Florida,14,41
2018-11-24,Texas Tech,Baylor,24,35
2018-11-24,Louisiana Tech,Western Kentucky,15,30
2018-11-24,Georgia,Georgia Tech,45,21
2018-11-24,Indiana,Purdue,21,28
2018-11-24,North Carolina,NC State,28,34
2018-11-24,Duke,Wake Forest,7,59
2018-11-24,Rice,Old Dominion,27,13
2018-11-24,Georgia State,Georgia Southern,14,35
2018-11-24,Liberty,New Mexico State,28,21
2018-11-24,App State,Troy,21,10
2018-11-24,New Mexico,Wyoming,3,31
2018-11-24,UCLA,Stanford,42,49
2018-11-24,UTEP,Southern Miss,7,39
2018-11-24,UL Monroe,Louisiana,28,31
2018-11-24,Middle Tennessee,UAB,27,3
2018-11-24,Arizona,Arizona State,40,41
2018-11-24,Miami,Pittsburgh,24,3
2018-11-24,Northwestern,Illinois,24,16
2018-11-24,Tulsa,SMU,27,24
2018-11-24,Penn State,Maryland,38,3
2018-11-24,Alabama,Auburn,52,21
2018-11-24,Wisconsin,Minnesota,15,37
2018-11-24,UConn,Temple,7,57
2018-11-24,Texas State,Arkansas State,7,33
2018-11-24,Vanderbilt,Tennessee,38,13
2018-11-24,Michigan State,Rutgers,14,10
2018-11-24,Florida Atlantic,Charlotte,24,27
2018-11-25,UTSA,North Texas,21,24
2018-11-25,Clemson,South Carolina,56,35
2018-11-25,Iowa State,Kansas State,42,38
2018-11-25,California,Colorado,33,21
2018-11-25,Fresno State,San José State,31,13
2018-11-25,Louisville,Kentucky,10,56
2018-11-25,Texas A&M,LSU,74,72
2018-11-25,USC,Notre Dame,17,24
2018-11-25,TCU,Oklahoma State,31,24
2018-11-25,UNLV,Nevada,34,29
2018-11-25,Utah,BYU,35,27
2018-11-25,Boise State,Utah State,33,24
2018-11-25,San Diego State,Hawai'i,30,31
2018-12-01,Buffalo,Northern Illinois,29,30
2018-12-01,Washington,Utah,10,3
2018-12-01,App State,Louisiana,30,19
2018-12-01,Virginia Tech,Marshall,41,20
2018-12-01,Oklahoma,Texas,39,27
2018-12-01,NC State,East Carolina,58,3
2018-12-01,South Carolina,Akron,28,3
2018-12-01,Iowa State,Drake,27,24
2018-12-01,Middle Tennessee,UAB,25,27
2018-12-01,Liberty,Norfolk State,52,17
2018-12-01,California,Stanford,13,23
2018-12-01,UCF,Memphis,56,41
2018-12-01,Georgia,Alabama,28,35
2018-12-02,Boise State,Fresno State,16,19
2018-12-02,Ohio State,Northwestern,45,24
2018-12-02,Pittsburgh,Clemson,10,42
2018-12-08,Army,Navy,17,10
2018-12-15,Louisiana,Tulane,24,41
2018-12-15,North Texas,Utah State,13,52
2018-12-15,Fresno State,Arizona State,31,20
2018-12-15,Eastern Michigan,Georgia Southern,21,23
2018-12-16,App State,Middle Tennessee,45,13
2018-12-19,Northern Illinois,UAB,13,37
2018-12-20,Ohio,San Diego State,27,0
2018-12-21,South Florida,Marshall,20,38
2018-12-21,Toledo,Florida International,32,35
2018-12-21,BYU,Western Michigan,49,18
2018-12-22,Wake Forest,Memphis,37,34
2018-12-22,Army,Houston,70,14
2018-12-23,Troy,Buffalo,42,32
2018-12-23,Louisiana Tech,Hawai'i,31,14
2018-12-26,Georgia Tech,Minnesota,10,34
2018-12-27,TCU,California,10,7
2018-12-27,Duke,Temple,56,27
2018-12-27,Wisconsin,Miami,35,3
2018-12-28,Vanderbilt,Baylor,38,45
2018-12-28,Auburn,Purdue,63,14
2018-12-28,Syracuse,West Virginia,34,18
2018-12-29,Washington State,Iowa State,28,26
2018-12-29,Virginia,South Carolina,28,0
2018-12-29,Michigan,Florida,15,41
2018-12-29,Nevada,Arkansas State,16,13
2018-12-29,Clemson,Notre Dame,30,3
2018-12-30,Alabama,Oklahoma,45,34
2018-12-31,Virginia Tech,Cincinnati,31,35
2018-12-31,Pittsburgh,Stanford,13,14
2018-12-31,Oregon,Michigan State,7,6
2018-12-31,Oklahoma State,Missouri,38,33
2019-01-01,Utah,Northwestern,20,31
2019-01-01,Texas A&M,NC State,52,13
2019-01-01,Iowa,Mississippi State,27,22
2019-01-01,UCF,LSU,32,40
2019-01-01,Penn State,Kentucky,24,27
2019-01-01,Ohio State,Washington,28,23
2019-01-02,Georgia,Texas,21,28
2019-01-08,Alabama,Clemson,16,44
