date,home_team,away_team,home_score,away_score
2024-11-02,Iowa,Wisconsin,42,10
2024-11-02,South Alabama,Georgia Southern,30,34
2024-11-02,Washington,USC,26,21
2024-11-02,Clemson,Louisville,21,33
2024-11-02,Tennessee,Kentucky,28,18
2024-11-03,SMU,Pittsburgh,48,25
2024-11-03,Baylor,TCU,37,34
2024-11-03,Nevada,Colorado State,21,38
2024-11-06,Central Michigan,Bowling Green,13,23
2024-11-06,Ball State,Miami (OH),21,27
2024-11-07,Kent State,Ohio,0,41
2024-11-07,Western Michigan,Northern Illinois,28,42
2024-11-08,East Carolina,Florida Atlantic,49,14
2024-11-08,Coastal Carolina,App State,38,24
2024-11-09,Wake Forest,California,36,46
2024-11-09,Memphis,Rice,27,20
2024-11-09,UCLA,Iowa,20,17
2024-11-09,San Diego State,New Mexico,16,21
2024-11-09,Rutgers,Minnesota,26,19
2024-11-09,South Florida,Navy,7,28
2024-11-09,UL Monroe,Texas State,17,38
2024-11-09,Texas,Florida,49,17
2024-11-09,Georgia Tech,Miami,28,23
2024-11-09,Ohio State,Purdue,45,0
2024-11-09,Boston College,Syracuse,37,31
2024-11-09,Cincinnati,West Virginia,24,31
2024-11-09,Middle Tennessee,Liberty,17,37
2024-11-09,UAB,UConn,23,31
2024-11-09,Southern Miss,Marshall,3,37
2024-11-09,James Madison,Georgia State,38,7
2024-11-09,Kansas,Iowa State,45,36
2024-11-09,Indiana,Michigan,20,15
2024-11-09,Ole Miss,Georgia,28,10
2024-11-09,NC State,Duke,19,29
2024-11-09,Virginia Tech,Clemson,14,24
2024-11-09,North Texas,Army,3,14
2024-11-09,Oregon State,San José State,13,24
2024-11-09,Texas Tech,Colorado,27,41
2024-11-09,UTEP,Kennesaw State,43,35
2024-11-09,Tulane,Temple,52,6
2024-11-09,Vanderbilt,South Carolina,7,28
2024-11-09,Louisiana Tech,Jacksonville State,37,44
2024-11-09,Louisiana,Arkansas State,55,19
2024-11-09,New Mexico State,Western Kentucky,28,41
2024-11-10,Arizona State,UCF,35,31
2024-11-10,TCU,Oklahoma State,38,13
2024-11-10,Tennessee,Mississippi State,33,14
2024-11-10,Oregon,Maryland,39,18
2024-11-10,LSU,Alabama,13,42
2024-11-10,Notre Dame,Florida State,52,3
2024-11-10,Missouri,Oklahoma,30,23
2024-11-10,Boise State,Nevada,28,21
2024-11-10,Pittsburgh,Virginia,19,24
2024-11-10,Penn State,Washington,35,6
2024-11-10,Hawai'i,UNLV,27,29
2024-11-10,Air Force,Fresno State,36,28
2024-11-10,Utah,BYU,21,22
2024-11-10,Washington State,Utah State,49,28
2024-11-13,Buffalo,Ball State,51,48
2024-11-13,Bowling Green,Western Michigan,31,13
2024-11-13,Toledo,Central Michigan,37,10
2024-11-14,Ohio,Eastern Michigan,35,10
2024-11-14,Miami (OH),Kent State,34,7
2024-11-14,Northern Illinois,Akron,29,16
2024-11-15,Tulsa,East Carolina,31,38
2024-11-16,UTSA,North Texas,48,27
2024-11-16,Colorado State,Wyoming,24,10
2024-11-16,Washington,UCLA,31,19
2024-11-16,Arizona,Houston,27,3
2024-11-16,Pittsburgh,Clemson,20,24
2024-11-16,Massachusetts,Liberty,34,35
2024-11-16,Arkansas,Texas,10,20
2024-11-16,Northwestern,Ohio State,7,31
2024-11-16,Navy,Tulane,0,35
2024-11-16,Western Kentucky,Louisiana Tech,7,12
2024-11-16,Colorado,Utah,49,24
2024-11-16,Auburn,UL Monroe,48,14
2024-11-16,Marshall,Coastal Carolina,31,19
2024-11-16,Kentucky,Murray State,48,6
2024-11-16,Jacksonville State,Florida International,34,31
2024-11-16,Alabama,Mercer,52,7
2024-11-16,Temple,Florida Atlantic,18,15
2024-11-16,Illinois,Michigan State,38,16
2024-11-16,California,Syracuse,25,33
2024-11-16,Kennesaw State,Sam Houston,17,23
2024-11-16,Utah State,Hawai'i,55,10
2024-11-16,Charlotte,South Florida,24,59
2024-11-16,Air Force,Oregon State,28,0
2024-11-16,Notre Dame,Virginia,35,14
2024-11-16,Purdue,Penn State,10,49
2024-11-16,SMU,Boston College,38,28
2024-11-16,Stanford,Louisville,38,35
2024-11-16,Florida,LSU,27,16
2024-11-16,USC,Nebraska,28,20
2024-11-16,West Virginia,Baylor,35,49
2024-11-16,Old Dominion,James Madison,32,35
2024-11-16,Georgia Southern,Troy,20,28
2024-11-16,South Carolina,Missouri,34,30
2024-11-16,Georgia State,Arkansas State,20,27
2024-11-16,Maryland,Rutgers,17,31
2024-11-17,Louisiana,South Alabama,22,24
2024-11-17,Texas State,Southern Miss,58,3
2024-11-17,Kansas State,Arizona State,14,24
2024-11-17,San José State,Boise State,21,42
2024-11-17,Georgia,Tennessee,31,17
2024-11-17,Wisconsin,Oregon,13,16
2024-11-17,Texas A&M,New Mexico State,38,3
2024-11-17,North Carolina,Wake Forest,31,24
2024-11-17,Memphis,UAB,53,18
2024-11-17,Iowa State,Cincinnati,34,17
2024-11-17,New Mexico,Washington State,38,35
2024-11-17,BYU,Kansas,13,17
2024-11-17,UNLV,San Diego State,41,20
2024-11-20,Kent State,Akron,17,38
2024-11-20,Central Michigan,Western Michigan,16,14
2024-11-20,Miami (OH),Northern Illinois,20,9
2024-11-21,Eastern Michigan,Buffalo,20,37
2024-11-21,Toledo,Ohio,7,24
2024-11-22,Georgia Tech,NC State,30,29
2024-11-23,UTSA,Temple,51,27
2024-11-23,Michigan State,Purdue,24,17
2024-11-23,San José State,UNLV,16,27
2024-11-23,Ohio State,Indiana,38,15
2024-11-23,Maryland,Iowa,13,29
2024-11-23,Florida,Ole Miss,24,17
2024-11-23,Rutgers,Illinois,31,38
2024-11-23,Jacksonville State,Sam Houston,21,11
2024-11-23,Boston College,North Carolina,41,21
2024-11-23,Syracuse,UConn,31,24
2024-11-23,Virginia,SMU,7,33
2024-11-23,Miami,Wake Forest,42,14
2024-11-23,Georgia,Massachusetts,59,21
2024-11-23,Tennessee,UTEP,56,0
2024-11-23,Liberty,Western Kentucky,38,21
2024-11-23,Florida State,Charleston Southern,41,7
2024-11-23,UAB,Rice,40,14
2024-11-23,Ball State,Bowling Green,13,38
2024-11-23,Middle Tennessee,New Mexico State,21,36
2024-11-23,App State,James Madison,34,20
2024-11-23,Arkansas State,UL Monroe,28,21
2024-11-23,Southern Miss,South Alabama,14,35
2024-11-23,TCU,Arizona,49,28
2024-11-23,Florida Atlantic,Charlotte,27,39
2024-11-23,Kennesaw State,Florida International,27,26
2024-11-23,Kansas,Colorado,37,21
2024-11-23,California,Stanford,24,21
2024-11-23,Clemson,The Citadel,51,14
2024-11-23,North Texas,East Carolina,28,40
2024-11-23,South Florida,Tulsa,63,30
2024-11-23,Coastal Carolina,Georgia Southern,6,26
2024-11-23,Oklahoma State,Texas Tech,48,56
2024-11-23,Arizona State,BYU,28,23
2024-11-23,Texas,Kentucky,31,14
2024-11-23,Utah State,San Diego State,41,20
2024-11-23,Michigan,Northwestern,50,6
2024-11-23,Minnesota,Penn State,25,26
2024-11-23,Nebraska,Wisconsin,44,25
2024-11-23,West Virginia,UCF,31,21
2024-11-23,South Carolina,Wofford,56,12
2024-11-23,Arkansas,Louisiana Tech,35,14
2024-11-23,Louisville,Pittsburgh,37,9
2024-11-23,Mississippi State,Missouri,20,39
2024-11-23,Louisiana,Troy,51,30
2024-11-24,Houston,Baylor,10,20
2024-11-24,Texas State,Georgia State,44,52
2024-11-24,Notre Dame,Army,49,14
2024-11-24,Oregon State,Washington State,41,38
2024-11-24,Wyoming,Boise State,13,17
2024-11-24,Auburn,Texas A&M,43,41
2024-11-24,Oklahoma,Alabama,24,3
2024-11-24,Utah,Iowa State,28,31
2024-11-24,Old Dominion,Marshall,35,42
2024-11-24,LSU,Vanderbilt,24,17
2024-11-24,Duke,Virginia Tech,31,28
2024-11-24,Kansas State,Cincinnati,41,15
2024-11-24,UCLA,USC,13,19
2024-11-24,Fresno State,Colorado State,28,22
2024-11-24,Nevada,Air Force,19,22
2024-11-27,Akron,Toledo,21,14
2024-11-27,Buffalo,Kent State,43,7
2024-11-29,Tulane,Memphis,24,34
2024-11-29,Wisconsin,Minnesota,7,24
2024-11-29,Boise State,Oregon State,34,18
2024-11-29,Bowling Green,Miami (OH),12,28
2024-11-29,Ohio,Ball State,42,21
2024-11-29,East Carolina,Navy,20,34
2024-11-29,Colorado,Oklahoma State,52,0
2024-11-29,Ole Miss,Mississippi State,26,14
2024-11-29,South Alabama,Texas State,38,45
2024-11-29,Colorado State,Utah State,42,37
2024-11-29,Sam Houston,Liberty,20,18
2024-11-29,San José State,Stanford,34,31
2024-11-30,Georgia,Georgia Tech,44,42
2024-11-30,Iowa,Nebraska,13,10
2024-11-30,UCF,Utah,14,28
2024-11-30,Clemson,South Carolina,14,17
2024-11-30,Vanderbilt,Tennessee,23,36
2024-11-30,Army,UTSA,29,24
2024-11-30,Baylor,Kansas,45,17
2024-11-30,Massachusetts,UConn,42,47
2024-11-30,Kentucky,Louisville,14,41
2024-11-30,Northwestern,Illinois,28,38
2024-11-30,Temple,North Texas,17,24
2024-11-30,Ohio State,Michigan,10,13
2024-11-30,UL Monroe,Louisiana,23,37
2024-11-30,Wake Forest,Duke,17,23
2024-11-30,Texas Tech,West Virginia,52,15
2024-11-30,Western Michigan,Eastern Michigan,26,18
2024-11-30,Florida International,Middle Tennessee,35,24
2024-11-30,Georgia State,Coastal Carolina,27,48
2024-11-30,Troy,Southern Miss,52,20
2024-11-30,Rice,South Florida,35,28
2024-11-30,Boston College,Pittsburgh,34,23
2024-11-30,Arkansas State,Old Dominion,32,40
2024-11-30,Charlotte,UAB,29,27
2024-11-30,Syracuse,Miami,42,38
2024-11-30,Northern Illinois,Central Michigan,24,16
2024-11-30,Missouri,Arkansas,28,21
2024-11-30,Arizona,Arizona State,7,49
2024-11-30,North Carolina,NC State,30,35
2024-11-30,Alabama,Auburn,28,14
2024-11-30,Tulsa,Florida Atlantic,16,63
2024-11-30,USC,Notre Dame,35,49
2024-11-30,SMU,California,38,6
2024-11-30,Penn State,Maryland,44,7
2024-11-30,Michigan State,Rutgers,14,41
2024-11-30,UCLA,Fresno State,20,13
2024-11-30,Louisiana Tech,Kennesaw State,33,0
2024-11-30,New Mexico State,UTEP,35,42
2024-11-30,Western Kentucky,Jacksonville State,19,17
2024-11-30,Cincinnati,TCU,13,20
2024-11-30,Georgia Southern,App State,29,20
2024-11-30,Washington State,Wyoming,14,15
2024-12-01,Florida State,Florida,11,31
2024-12-01,LSU,Oklahoma,37,17
2024-12-01,Indiana,Purdue,66,0
2024-12-01,Iowa State,Kansas State,29,21
2024-12-01,Texas A&M,Texas,7,17
2024-12-01,Oregon,Washington,49,21
2024-12-01,UNLV,Nevada,38,14
2024-12-01,James Madison,Marshall,33,35
2024-12-01,Virginia Tech,Virginia,37,17
2024-12-01,BYU,Houston,30,18
2024-12-01,San Diego State,Air Force,20,31
2024-12-01,Hawai'i,New Mexico,38,30
2024-12-07,Jacksonville State,Western Kentucky,52,12
2024-12-07,Boise State,UNLV,21,7
2024-12-07,Army,Tulane,35,14
2024-12-07,Arizona State,Iowa State,45,19
2024-12-07,Miami (OH),Ohio,3,38
2024-12-07,Texas,Georgia,19,22
2024-12-08,Louisiana,Marshall,3,31
2024-12-08,SMU,Clemson,31,34
2024-12-08,Oregon,Penn State,45,37
2024-12-14,Army,Navy,13,31
2024-12-15,Western Michigan,South Alabama,23,30
2024-12-18,West Virginia,Memphis,37,42
2024-12-18,James Madison,Western Kentucky,27,17
2024-12-19,UNLV,California,24,13
2024-12-20,Sam Houston,Georgia Southern,31,26
2024-12-20,Jacksonville State,Ohio,27,30
2024-12-20,Florida,Tulane,33,8
2024-12-21,Notre Dame,Indiana,27,17
2024-12-21,Penn State,SMU,38,10
2024-12-21,Texas,Clemson,38,24
2024-12-22,Ohio State,Tennessee,42,17
2024-12-23,UTSA,Coastal Carolina,44,15
2024-12-23,Fresno State,Northern Illinois,20,28
2024-12-25,San José State,South Florida,39,41
2024-12-26,Toledo,Pittsburgh,48,46
2024-12-26,Kansas State,Rutgers,44,41
2024-12-27,Bowling Green,Arkansas State,31,38
2024-12-27,Navy,Oklahoma,21,20
2024-12-27,Vanderbilt,Georgia Tech,35,27
2024-12-28,Arkansas,Texas Tech,39,26
2024-12-28,Washington State,Syracuse,35,52
2024-12-28,USC,Texas A&M,35,31
2024-12-28,North Carolina,UConn,14,27
2024-12-28,Nebraska,Boston College,20,15
2024-12-28,TCU,Louisiana,34,3
2024-12-28,Miami,Iowa State,41,42
2024-12-28,Colorado State,Miami (OH),17,43
2024-12-28,NC State,East Carolina,21,26
2024-12-29,Colorado,BYU,14,36
2024-12-29,Army,Louisiana Tech,27,6
2024-12-30,Missouri,Iowa,27,24
2024-12-31,Michigan,Alabama,19,13
2024-12-31,Washington,Louisville,34,35
2024-12-31,Illinois,South Carolina,21,17
2024-12-31,LSU,Baylor,44,31
2025-01-01,Boise State,Penn State,14,31
2025-01-01,Arizona State,Texas,31,39
2025-01-01,Oregon,Ohio State,21,41
2025-01-02,Georgia,Notre Dame,10,23
2025-01-03,Ole Miss,Duke,52,20
2025-01-03,Texas State,North Texas,30,28
2025-01-04,Virginia Tech,Minnesota,10,24
2025-01-04,Liberty,Buffalo,7,26
2025-01-10,Penn State,Notre Dame,24,27
2025-01-11,Texas,Ohio State,14,28
2025-01-21,Notre Dame,Ohio State,23,34
